DATE,START,END,DURATION,ID,TOPIC
06/16/2021,2021-06-16 14:00:00,2021-06-16 15:00:00,60.0,116,REACT
06/16/2021,2021-06-16 18:00:00,2021-06-16 19:00:00,60.0,210,APIS
06/16/2021,2021-06-16 20:02:00,2021-06-16 21:06:00,64.0,284,APIS
06/16/2021,2021-06-16 06:00:00,2021-06-16 07:00:00,60.0,78,ML_UNSUPERVISED
06/15/2021,2021-06-15 10:59:00,2021-06-15 11:59:00,60.0,80,SQL
06/16/2021,2021-06-16 13:00:00,2021-06-16 14:03:00,63.0,103,EXCEL_VBA
06/17/2021,2021-06-17 20:00:00,2021-06-17 21:02:00,62.0,73,GIT
06/17/2021,2021-06-17 07:01:00,2021-06-17 08:01:00,60.0,177,ETL
06/18/2021,2021-06-18 09:00:00,2021-06-18 10:00:00,60.0,198,GIT
06/18/2021,2021-06-18 11:00:00,2021-06-18 12:02:00,62.0,55,JAVASCRIPT
06/15/2021,2021-06-15 16:01:00,2021-06-15 16:31:00,30.0,12,D3_PLOTLY_JS
06/19/2021,2021-06-19 12:06:00,2021-06-19 13:08:00,62.0,203,D3_PLOTLY_JS
06/19/2021,2021-06-19 20:00:00,2021-06-19 21:00:00,60.0,5,JAVASCRIPT
06/20/2021,2021-06-20 11:01:00,2021-06-20 12:01:00,60.0,13,NODE_EXPRESS
06/20/2021,2021-06-20 12:57:00,2021-06-20 13:59:00,62.0,22,JAVASCRIPT
06/20/2021,2021-06-20 17:01:00,2021-06-20 18:02:00,61.0,195,PYTHON_PANDAS_MATPLOTLIB
06/21/2021,2021-06-21 08:59:00,2021-06-21 10:03:00,64.0,185,D3_PLOTLY_JS
06/21/2021,2021-06-21 18:00:00,2021-06-21 19:03:00,63.0,110,EXCEL_VBA
06/21/2021,2021-06-21 21:00:00,2021-06-21 22:00:00,60.0,284,NODE_EXPRESS
06/21/2021,2021-06-21 22:02:00,2021-06-21 23:03:00,61.0,195,ETL
06/22/2021,2021-06-22 11:00:00,2021-06-22 12:01:00,61.0,116,REACT
06/22/2021,2021-06-22 13:01:00,2021-06-22 14:03:00,62.0,287,ETL
06/22/2021,2021-06-22 20:05:00,2021-06-22 21:04:00,59.0,131,GIT
06/23/2021,2021-06-23 06:58:00,2021-06-23 08:01:00,63.0,290,COMPUTER_SCIENCE
06/23/2021,2021-06-23 10:00:00,2021-06-23 11:00:00,60.0,169,GIT
06/23/2021,2021-06-23 12:03:00,2021-06-23 13:03:00,60.0,103,PYTHON_PANDAS_MATPLOTLIB
06/23/2021,2021-06-23 15:59:00,2021-06-23 16:59:00,60.0,73,PYTHON_PANDAS_MATPLOTLIB
06/23/2021,2021-06-23 18:22:00,2021-06-23 19:22:00,60.0,284,NODE_EXPRESS
06/24/2021,2021-06-24 13:02:00,2021-06-24 14:02:00,60.0,80,SQL
06/24/2021,2021-06-24 16:02:00,2021-06-24 17:22:00,80.0,284,NODE_EXPRESS
06/24/2021,2021-06-24 06:00:00,2021-06-24 07:10:00,70.0,212,ETL
06/25/2021,2021-06-25 07:59:00,2021-06-25 09:00:00,61.0,177,ORMS
06/25/2021,2021-06-25 11:01:00,2021-06-25 12:00:00,59.0,55,D3_PLOTLY_JS
06/25/2021,2021-06-25 13:00:00,2021-06-25 14:01:00,61.0,198,EXCEL_VBA
06/25/2021,2021-06-25 20:00:00,2021-06-25 21:00:00,60.0,169,PYTHON_PANDAS_MATPLOTLIB
06/26/2021,2021-06-26 10:05:00,2021-06-26 11:05:00,60.0,203,PYSPARK
06/26/2021,2021-06-26 12:08:00,2021-06-26 13:08:00,60.0,284,COMPUTER_SCIENCE
06/26/2021,2021-06-26 15:00:00,2021-06-26 15:55:00,55.0,210,D3_PLOTLY_JS
06/23/2021,2021-06-23 16:59:00,2021-06-23 18:00:00,61.0,82,PYTHON_PANDAS_MATPLOTLIB
06/26/2021,2021-06-26 19:59:00,2021-06-26 21:02:00,63.0,5,D3_PLOTLY_JS
06/27/2021,2021-06-27 08:02:00,2021-06-27 09:02:00,60.0,13,NODE_EXPRESS
06/24/2021,2021-06-24 10:00:00,2021-06-24 11:00:00,60.0,40,D3_PLOTLY_JS
06/27/2021,2021-06-27 18:00:00,2021-06-27 18:30:00,30.0,285,STATISTICS
06/28/2021,2021-06-28 11:02:00,2021-06-28 12:02:00,60.0,287,ETL
06/28/2021,2021-06-28 09:02:00,2021-06-28 10:03:00,61.0,203,PYSPARK
06/28/2021,2021-06-28 11:00:00,2021-06-28 11:55:00,55.0,198,EXCEL_VBA
06/28/2021,2021-06-28 21:16:00,2021-06-28 22:16:00,60.0,284,COMPUTER_SCIENCE
06/30/2021,2021-06-30 07:00:00,2021-06-30 07:42:00,42.0,290,JAVASCRIPT
06/30/2021,2021-06-30 08:56:00,2021-06-30 10:00:00,64.0,15,D3_PLOTLY_JS
06/30/2021,2021-06-30 11:59:00,2021-06-30 13:00:00,61.0,103,PYTHON_PANDAS_MATPLOTLIB
06/30/2021,2021-06-30 14:01:00,2021-06-30 15:03:00,62.0,80,ORMS
06/30/2021,2021-06-30 18:00:00,2021-06-30 18:40:00,40.0,73,PYTHON_PANDAS_MATPLOTLIB
07/01/2021,2021-07-01 06:01:00,2021-07-01 07:01:00,60.0,177,APIS
07/01/2021,2021-07-01 10:59:00,2021-07-01 12:02:00,63.0,55,D3_PLOTLY_JS
07/01/2021,2021-07-01 13:00:00,2021-07-01 14:01:00,61.0,22,D3_PLOTLY_JS
07/02/2021,2021-07-02 10:00:00,2021-07-02 11:01:00,61.0,110,PYTHON_PANDAS_MATPLOTLIB
07/02/2021,2021-07-02 12:03:00,2021-07-02 13:04:00,61.0,169,PYTHON_PANDAS_MATPLOTLIB
07/02/2021,2021-07-02 14:00:00,2021-07-02 15:01:00,61.0,185,D3_PLOTLY_JS
07/02/2021,2021-07-02 16:00:00,2021-07-02 16:59:00,59.0,116,REACT
07/02/2021,2021-07-02 21:00:00,2021-07-02 21:58:00,58.0,82,JAVASCRIPT
07/03/2021,2021-07-03 10:07:00,2021-07-03 11:07:00,60.0,284,COMPUTER_SCIENCE
07/03/2021,2021-07-03 15:01:00,2021-07-03 16:01:00,60.0,210,JAVASCRIPT
07/03/2021,2021-07-03 08:02:00,2021-07-03 09:02:00,60.0,5,D3_PLOTLY_JS
07/06/2021,2021-07-06 09:01:00,2021-07-06 10:01:00,60.0,198,PYTHON_PANDAS_MATPLOTLIB
07/06/2021,2021-07-06 11:00:00,2021-07-06 12:03:00,63.0,287,SQL
07/06/2021,2021-07-06 21:11:00,2021-07-06 22:11:00,60.0,284,COMPUTER_SCIENCE
07/07/2021,2021-07-07 08:00:00,2021-07-07 09:01:00,61.0,55,D3_PLOTLY_JS
07/07/2021,2021-07-07 12:01:00,2021-07-07 13:01:00,60.0,103,GIT
07/07/2021,2021-07-07 15:03:00,2021-07-07 16:03:00,60.0,73,PYTHON_PANDAS_MATPLOTLIB
07/07/2021,2021-07-07 16:59:00,2021-07-07 17:59:00,60.0,178,EXCEL_VBA
07/07/2021,2021-07-07 18:59:00,2021-07-07 20:00:00,61.0,201,PYTHON_PANDAS_MATPLOTLIB
07/08/2021,2021-07-08 07:01:00,2021-07-08 08:01:00,60.0,290,D3_PLOTLY_JS
07/08/2021,2021-07-08 08:58:00,2021-07-08 09:58:00,60.0,110,PYTHON_PANDAS_MATPLOTLIB
07/08/2021,2021-07-08 11:01:00,2021-07-08 12:01:00,60.0,210,D3_PLOTLY_JS
07/08/2021,2021-07-08 12:58:00,2021-07-08 13:38:00,40.0,22,D3_PLOTLY_JS
07/08/2021,2021-07-08 21:18:00,2021-07-08 22:19:00,61.0,284,NODE_EXPRESS
07/09/2021,2021-07-09 07:58:00,2021-07-09 09:01:00,63.0,177,D3_PLOTLY_JS
07/09/2021,2021-07-09 11:02:00,2021-07-09 12:02:00,60.0,185,GEOJSON
07/09/2021,2021-07-09 13:00:00,2021-07-09 14:01:00,61.0,80,FLASK
07/09/2021,2021-07-09 14:57:00,2021-07-09 16:00:00,63.0,169,PYTHON_PANDAS_MATPLOTLIB
07/09/2021,2021-07-09 19:01:00,2021-07-09 20:01:00,60.0,15,D3_PLOTLY_JS
07/09/2021,2021-07-09 20:02:00,2021-07-09 21:00:00,58.0,116,REACT
07/10/2021,2021-07-10 11:09:00,2021-07-10 12:09:00,60.0,203,ML_SUPERVISED
07/10/2021,2021-07-10 13:00:00,2021-07-10 14:00:00,60.0,284,COMPUTER_SCIENCE
07/10/2021,2021-07-10 14:59:00,2021-07-10 16:00:00,61.0,212,GIT
07/10/2021,2021-07-10 17:59:00,2021-07-10 19:00:00,61.0,82,D3_PLOTLY_JS
07/10/2021,2021-07-10 20:00:00,2021-07-10 21:00:00,60.0,5,GEOJSON
07/11/2021,2021-07-11 10:00:00,2021-07-11 11:00:00,60.0,284,NODE_EXPRESS
07/11/2021,2021-07-11 15:00:00,2021-07-11 16:00:00,60.0,131,SQL
07/13/2021,2021-07-13 07:01:00,2021-07-13 08:00:00,59.0,40,GEOJSON
07/13/2021,2021-07-13 10:00:00,2021-07-13 11:01:00,61.0,55,GEOJSON
07/13/2021,2021-07-13 12:03:00,2021-07-13 13:01:00,58.0,287,ORMS
07/13/2021,2021-07-13 20:01:00,2021-07-13 21:00:00,59.0,80,HTML_CSS
07/14/2021,2021-07-14 07:00:00,2021-07-14 08:00:00,60.0,177,GEOJSON
07/14/2021,2021-07-14 09:00:00,2021-07-14 10:00:00,60.0,198,PYTHON_PANDAS_MATPLOTLIB
07/14/2021,2021-07-14 12:01:00,2021-07-14 13:01:00,60.0,103,APIS
07/14/2021,2021-07-14 14:03:00,2021-07-14 15:03:00,60.0,169,STATISTICS
07/14/2021,2021-07-14 15:59:00,2021-07-14 17:03:00,64.0,116,GRAPHQL
07/14/2021,2021-07-14 17:03:00,2021-07-14 18:03:00,60.0,201,PYTHON_PANDAS_MATPLOTLIB
07/14/2021,2021-07-14 20:56:00,2021-07-14 22:04:00,68.0,195,APIS
07/15/2021,2021-07-15 07:03:00,2021-07-15 08:03:00,60.0,290,D3_PLOTLY_JS
07/15/2021,2021-07-15 10:02:00,2021-07-15 11:02:00,60.0,55,FLASK
07/15/2021,2021-07-15 13:00:00,2021-07-15 14:06:00,66.0,110,PYTHON_PANDAS_MATPLOTLIB
07/15/2021,2021-07-15 20:00:00,2021-07-15 20:12:00,12.0,131,GIT
07/16/2021,2021-07-16 07:59:00,2021-07-16 09:00:00,61.0,177,JAVASCRIPT
07/16/2021,2021-07-16 10:00:00,2021-07-16 11:00:00,60.0,80,HTML_CSS
07/16/2021,2021-07-16 12:01:00,2021-07-16 12:57:00,56.0,178,PYTHON_PANDAS_MATPLOTLIB
07/16/2021,2021-07-16 13:59:00,2021-07-16 14:55:00,56.0,185,D3_PLOTLY_JS
07/16/2021,2021-07-16 19:01:00,2021-07-16 19:58:00,57.0,13,NODE_EXPRESS
07/16/2021,2021-07-16 21:05:00,2021-07-16 21:56:00,51.0,284,REACT
07/17/2021,2021-07-17 11:08:00,2021-07-17 11:57:00,49.0,203,ML_UNSUPERVISED
07/17/2021,2021-07-17 13:01:00,2021-07-17 13:47:00,46.0,73,PYTHON_PANDAS_MATPLOTLIB
07/17/2021,2021-07-17 16:00:00,2021-07-17 17:00:00,60.0,210,D3_PLOTLY_JS
07/17/2021,2021-07-17 20:00:00,2021-07-17 21:00:00,60.0,5,FLASK
07/18/2021,2021-07-18 11:00:00,2021-07-18 12:20:00,80.0,15,APIS
07/16/2021,2021-07-16 14:58:00,2021-07-16 15:59:00,61.0,82,D3_PLOTLY_JS
07/20/2021,2021-07-20 07:02:00,2021-07-20 08:02:00,60.0,40,FLASK
07/20/2021,2021-07-20 10:01:00,2021-07-20 11:01:00,60.0,55,FLASK
07/20/2021,2021-07-20 21:02:00,2021-07-20 22:02:00,60.0,195,SQL
07/21/2021,2021-07-21 06:01:00,2021-07-21 07:01:00,60.0,5,ML_SUPERVISED
07/21/2021,2021-07-21 08:00:00,2021-07-21 09:03:00,63.0,290,GEOJSON
07/21/2021,2021-07-21 09:59:00,2021-07-21 10:59:00,60.0,110,APIS
07/21/2021,2021-07-21 12:01:00,2021-07-21 13:03:00,62.0,103,APIS
07/21/2021,2021-07-21 13:59:00,2021-07-21 14:57:00,58.0,13,NODE_EXPRESS
07/21/2021,2021-07-21 15:00:00,2021-07-21 15:56:00,56.0,116,REACT
07/21/2021,2021-07-21 16:00:00,2021-07-21 17:00:00,60.0,201,PYTHON_PANDAS_MATPLOTLIB
07/21/2021,2021-07-21 20:53:00,2021-07-21 21:37:00,44.0,284,REACT
07/22/2021,2021-07-22 07:00:00,2021-07-22 08:03:00,63.0,177,GIT
07/22/2021,2021-07-22 10:01:00,2021-07-22 11:00:00,59.0,55,FLASK
07/22/2021,2021-07-22 14:02:00,2021-07-22 15:01:00,59.0,80,APIS
07/23/2021,2021-07-23 05:58:00,2021-07-23 06:59:00,61.0,177,GEOJSON
07/23/2021,2021-07-23 11:00:00,2021-07-23 12:01:00,61.0,198,PYTHON_PANDAS_MATPLOTLIB
07/23/2021,2021-07-23 13:01:00,2021-07-23 14:00:00,59.0,169,APIS
07/23/2021,2021-07-23 19:03:00,2021-07-23 20:03:00,60.0,203,ML_SUPERVISED
07/23/2021,2021-07-23 21:01:00,2021-07-23 22:00:00,59.0,210,SQL
07/24/2021,2021-07-24 10:10:00,2021-07-24 11:10:00,60.0,284,REACT
07/24/2021,2021-07-24 12:04:00,2021-07-24 13:01:00,57.0,267,PYTHON_PANDAS_MATPLOTLIB
07/24/2021,2021-07-24 13:03:00,2021-07-24 13:58:00,55.0,22,D3_PLOTLY_JS
07/21/2021,2021-07-21 14:00:00,2021-07-21 15:00:00,60.0,80,APIS
07/24/2021,2021-07-24 19:00:00,2021-07-24 20:00:00,60.0,73,APIS
07/25/2021,2021-07-25 11:00:00,2021-07-25 12:00:00,60.0,82,FLASK
07/24/2021,2021-07-24 19:00:00,2021-07-24 20:00:00,60.0,73,APIS
07/25/2021,2021-07-25 11:00:00,2021-07-25 12:00:00,60.0,82,FLASK
07/27/2021,2021-07-27 08:01:00,2021-07-27 09:01:00,60.0,40,GIT
07/27/2021,2021-07-27 09:59:00,2021-07-27 11:01:00,62.0,82,FLASK
07/27/2021,2021-07-27 12:07:00,2021-07-27 13:06:00,59.0,287,HTML_CSS
07/28/2021,2021-07-28 10:01:00,2021-07-28 11:01:00,60.0,55,COMPUTER_SCIENCE
07/28/2021,2021-07-28 11:59:00,2021-07-28 12:51:00,52.0,103,ETL
07/28/2021,2021-07-28 14:59:00,2021-07-28 16:03:00,64.0,80,JAVASCRIPT
07/29/2021,2021-07-29 07:03:00,2021-07-29 08:03:00,60.0,290,GEOJSON
07/29/2021,2021-07-29 09:00:00,2021-07-29 10:00:00,60.0,287,HTML_CSS
07/29/2021,2021-07-29 10:58:00,2021-07-29 12:03:00,65.0,177,STATISTICS
07/29/2021,2021-07-29 12:58:00,2021-07-29 13:58:00,60.0,185,TABLEAU
07/29/2021,2021-07-29 19:04:00,2021-07-29 20:04:00,60.0,203,ML_DEEP_LEARNING
07/30/2021,2021-07-30 08:00:00,2021-07-30 09:01:00,61.0,177,PYSPARK
07/30/2021,2021-07-30 10:00:00,2021-07-30 11:00:00,60.0,13,SQL
07/30/2021,2021-07-30 12:00:00,2021-07-30 13:00:00,60.0,198,APIS
07/30/2021,2021-07-30 14:00:00,2021-07-30 15:00:00,60.0,169,STATISTICS
07/30/2021,2021-07-30 17:58:00,2021-07-30 18:58:00,60.0,22,GEOJSON
07/30/2021,2021-07-30 08:03:00,2021-07-30 09:03:00,60.0,201,PYTHON_PANDAS_MATPLOTLIB
07/31/2021,2021-07-31 11:00:00,2021-07-31 12:00:00,60.0,267,PYTHON_PANDAS_MATPLOTLIB
07/31/2021,2021-07-31 13:59:00,2021-07-31 14:59:00,60.0,110,SQL
07/31/2021,2021-07-31 16:03:00,2021-07-31 17:02:00,59.0,210,FLASK
07/31/2021,2021-07-31 17:57:00,2021-07-31 19:00:00,63.0,152,APIS
07/31/2021,2021-07-31 19:30:00,2021-07-31 20:30:00,60.0,201,PYTHON_PANDAS_MATPLOTLIB
07/31/2021,2021-07-31 09:00:00,2021-07-31 10:01:00,61.0,5,TABLEAU
08/01/2021,2021-08-01 08:00:00,2021-08-01 09:00:00,60.0,267,PYTHON_PANDAS_MATPLOTLIB
08/01/2021,2021-08-01 11:00:00,2021-08-01 12:00:00,60.0,73,SQL
08/01/2021,2021-08-01 14:57:00,2021-08-01 15:57:00,60.0,285,ML_DEEP_LEARNING
08/03/2021,2021-08-03 06:59:00,2021-08-03 07:59:00,60.0,40,ML_SUPERVISED
08/03/2021,2021-08-03 11:02:00,2021-08-03 12:03:00,61.0,287,SQL
08/03/2021,2021-08-03 12:58:00,2021-08-03 13:59:00,61.0,80,D3_PLOTLY_JS
08/03/2021,2021-08-03 19:00:00,2021-08-03 20:01:00,61.0,195,SQL
08/04/2021,2021-08-04 21:00:00,2021-08-04 21:12:00,12.0,131,GIT
08/04/2021,2021-08-04 09:59:00,2021-08-04 11:03:00,64.0,177,ETL
08/04/2021,2021-08-04 13:44:00,2021-08-04 14:47:00,63.0,103,ETL
08/04/2021,2021-08-04 14:59:00,2021-08-04 16:01:00,62.0,267,PYTHON_PANDAS_MATPLOTLIB
08/04/2021,2021-08-04 17:01:00,2021-08-04 18:01:00,60.0,55,ML_SUPERVISED
08/05/2021,2021-08-05 09:00:00,2021-08-05 10:02:00,62.0,198,PYTHON_PANDAS_MATPLOTLIB
08/05/2021,2021-08-05 11:00:00,2021-08-05 12:00:00,60.0,185,ML_SUPERVISED
08/06/2021,2021-08-06 11:01:00,2021-08-06 12:00:00,59.0,110,SQL
08/06/2021,2021-08-06 12:03:00,2021-08-06 13:03:00,60.0,169,SQL
08/07/2021,2021-08-07 10:05:00,2021-08-07 11:06:00,61.0,267,APIS
08/07/2021,2021-08-07 15:02:00,2021-08-07 16:02:00,60.0,210,TABLEAU
08/07/2021,2021-08-07 17:00:00,2021-08-07 17:59:00,59.0,152,SQL
08/07/2021,2021-08-07 18:01:00,2021-08-07 18:55:00,54.0,201,SQL
08/07/2021,2021-08-07 19:00:00,2021-08-07 20:06:00,66.0,5,ML_SUPERVISED
08/08/2021,2021-08-08 08:00:00,2021-08-08 09:06:00,66.0,73,ETL
08/08/2021,2021-08-08 12:58:00,2021-08-08 14:00:00,62.0,285,PYSPARK
08/10/2021,2021-08-10 07:58:00,2021-08-10 09:00:00,62.0,82,GEOJSON
08/10/2021,2021-08-10 11:00:00,2021-08-10 12:03:00,63.0,110,SQL
08/10/2021,2021-08-10 19:07:00,2021-08-10 20:08:00,61.0,80,D3_PLOTLY_JS
08/11/2021,2021-08-11 07:59:00,2021-08-11 08:59:00,60.0,40,ML_SUPERVISED
08/11/2021,2021-08-11 10:04:00,2021-08-11 11:05:00,61.0,55,ML_UNSUPERVISED
08/11/2021,2021-08-11 12:01:00,2021-08-11 13:03:00,62.0,103,APIS
08/11/2021,2021-08-11 15:01:00,2021-08-11 15:56:00,55.0,13,NODE_EXPRESS
08/11/2021,2021-08-11 16:11:00,2021-08-11 17:11:00,60.0,85,PYTHON_PANDAS_MATPLOTLIB
08/12/2021,2021-08-12 09:01:00,2021-08-12 10:04:00,63.0,287,APIS
08/12/2021,2021-08-12 13:05:00,2021-08-12 14:02:00,57.0,55,PYSPARK
08/13/2021,2021-08-13 08:00:00,2021-08-13 09:00:00,60.0,290,ML_UNSUPERVISED
08/13/2021,2021-08-13 11:06:00,2021-08-13 12:07:00,61.0,169,ORMS
08/13/2021,2021-08-13 14:01:00,2021-08-13 15:01:00,60.0,267,SQL
08/13/2021,2021-08-13 16:07:00,2021-08-13 17:07:00,60.0,210,ML_SUPERVISED
08/13/2021,2021-08-13 18:03:00,2021-08-13 20:03:00,120.0,201,APIS
08/14/2021,2021-08-14 11:03:00,2021-08-14 12:03:00,60.0,267,ETL
08/14/2021,2021-08-14 12:57:00,2021-08-14 13:59:00,62.0,85,PYTHON_PANDAS_MATPLOTLIB
08/14/2021,2021-08-14 15:00:00,2021-08-14 16:00:00,60.0,177,ML_SUPERVISED
08/14/2021,2021-08-14 17:58:00,2021-08-14 18:58:00,60.0,152,FLASK
08/14/2021,2021-08-14 20:04:00,2021-08-14 21:04:00,60.0,5,STATISTICS
08/15/2021,2021-08-15 09:00:00,2021-08-15 09:58:00,58.0,73,SQL
08/15/2021,2021-08-15 11:00:00,2021-08-15 12:00:00,60.0,177,AWS_DOCKER_DEPLOY
08/17/2021,2021-08-17 08:59:00,2021-08-17 10:02:00,63.0,82,ML_SUPERVISED
08/17/2021,2021-08-17 10:59:00,2021-08-17 12:00:00,61.0,110,ORMS
08/17/2021,2021-08-17 13:02:00,2021-08-17 14:06:00,64.0,80,FLASK
08/18/2021,2021-08-18 12:01:00,2021-08-18 13:02:00,61.0,103,FLASK
08/18/2021,2021-08-18 14:00:00,2021-08-18 15:00:00,60.0,267,ORMS
08/18/2021,2021-08-18 15:59:00,2021-08-18 17:00:00,61.0,169,FLASK
08/18/2021,2021-08-18 20:04:00,2021-08-18 21:05:00,61.0,13,COMPUTER_SCIENCE
08/19/2021,2021-08-19 11:00:00,2021-08-19 12:00:00,60.0,85,PYTHON_PANDAS_MATPLOTLIB
08/19/2021,2021-08-19 12:58:00,2021-08-19 15:00:00,122.0,285,AWS_DOCKER_DEPLOY
08/20/2021,2021-08-20 10:00:00,2021-08-20 11:02:00,62.0,185,ML_DEEP_LEARNING
08/20/2021,2021-08-20 14:59:00,2021-08-20 16:02:00,63.0,40,STATISTICS
08/20/2021,2021-08-20 18:03:00,2021-08-20 19:03:00,60.0,287,JAVASCRIPT
08/21/2021,2021-08-21 10:03:00,2021-08-21 11:02:00,59.0,201,APIS
08/21/2021,2021-08-21 14:05:00,2021-08-21 15:05:00,60.0,203,STATISTICS
08/21/2021,2021-08-21 16:00:00,2021-08-21 17:01:00,61.0,210,PYSPARK
08/21/2021,2021-08-21 20:01:00,2021-08-21 21:02:00,61.0,5,AWS_DOCKER_DEPLOY
08/22/2021,2021-08-22 08:03:00,2021-08-22 09:01:00,58.0,201,SQL
08/22/2021,2021-08-22 10:00:00,2021-08-22 11:02:00,62.0,267,SQL
08/22/2021,2021-08-22 12:00:00,2021-08-22 13:01:00,61.0,73,APIS
08/22/2021,2021-08-22 14:00:00,2021-08-22 15:00:00,60.0,203,JAVASCRIPT
08/22/2021,2021-08-22 15:59:00,2021-08-22 17:02:00,63.0,152,ORMS
08/23/2021,2021-08-23 13:00:00,2021-08-23 14:03:00,63.0,13,NODE_EXPRESS
08/23/2021,2021-08-23 18:00:00,2021-08-23 19:00:00,60.0,210,STATISTICS
08/24/2021,2021-08-24 08:58:00,2021-08-24 09:58:00,60.0,40,STATISTICS
08/26/2021,2021-08-26 11:05:00,2021-08-26 12:05:00,60.0,80,FLASK
08/24/2021,2021-08-24 13:01:00,2021-08-24 13:57:00,56.0,110,ORMS
08/24/2021,2021-08-24 19:03:00,2021-08-24 20:04:00,61.0,195,ORMS
08/24/2021,2021-08-24 06:59:00,2021-08-24 07:59:00,60.0,5,STATISTICS
08/25/2021,2021-08-25 12:02:00,2021-08-25 13:03:00,61.0,103,FLASK
08/25/2021,2021-08-25 13:58:00,2021-08-25 15:00:00,62.0,177,ML_SUPERVISED
08/25/2021,2021-08-25 16:00:00,2021-08-25 17:00:00,60.0,73,FLASK
08/25/2021,2021-08-25 19:00:00,2021-08-25 20:00:00,60.0,195,ORMS
08/26/2021,2021-08-26 07:01:00,2021-08-26 07:55:00,54.0,290,ML_SUPERVISED
08/26/2021,2021-08-26 12:01:00,2021-08-26 13:00:00,59.0,169,HTML_CSS
08/26/2021,2021-08-26 19:00:00,2021-08-26 20:00:00,60.0,80,D3_PLOTLY_JS
08/27/2021,2021-08-27 12:09:00,2021-08-27 13:11:00,62.0,85,PYTHON_PANDAS_MATPLOTLIB
08/27/2021,2021-08-27 16:02:00,2021-08-27 17:02:00,60.0,287,GEOJSON
08/28/2021,2021-08-28 12:00:00,2021-08-28 13:00:00,60.0,155,APIS
08/28/2021,2021-08-28 14:01:00,2021-08-28 15:00:00,59.0,201,APIS
08/26/2021,2021-08-26 16:00:00,2021-08-26 17:00:00,60.0,198,ORMS
08/28/2021,2021-08-28 17:56:00,2021-08-28 19:00:00,64.0,152,JAVASCRIPT
08/29/2021,2021-08-29 08:01:00,2021-08-29 08:57:00,56.0,208,SQL
08/29/2021,2021-08-29 09:01:00,2021-08-29 10:01:00,60.0,177,ML_SUPERVISED
08/29/2021,2021-08-29 11:00:00,2021-08-29 12:03:00,63.0,85,PYTHON_PANDAS_MATPLOTLIB
08/31/2021,2021-08-31 06:58:00,2021-08-31 07:58:00,60.0,178,ETL
08/31/2021,2021-08-31 08:59:00,2021-08-31 09:59:00,60.0,198,SQL
08/31/2021,2021-08-31 11:00:00,2021-08-31 12:00:00,60.0,110,HTML_CSS
08/31/2021,2021-08-31 19:01:00,2021-08-31 20:01:00,60.0,201,APIS
09/01/2021,2021-09-01 08:00:00,2021-09-01 09:00:00,60.0,155,FLASK
09/01/2021,2021-09-01 12:01:00,2021-09-01 13:01:00,60.0,103,TABLEAU
09/01/2021,2021-09-01 13:59:00,2021-09-01 14:59:00,60.0,169,APIS
09/01/2021,2021-09-01 16:00:00,2021-09-01 17:00:00,60.0,73,JAVASCRIPT
09/01/2021,2021-09-01 20:01:00,2021-09-01 20:58:00,57.0,195,ML_UNSUPERVISED
09/02/2021,2021-09-02 08:00:00,2021-09-02 09:03:00,63.0,177,ML_UNSUPERVISED
09/02/2021,2021-09-02 11:01:00,2021-09-02 12:01:00,60.0,287,FLASK
09/03/2021,2021-09-03 10:00:00,2021-09-03 11:00:00,60.0,85,PYTHON_PANDAS_MATPLOTLIB
09/03/2021,2021-09-03 12:00:00,2021-09-03 12:33:00,33.0,52,GIT
09/03/2021,2021-09-03 13:59:00,2021-09-03 14:59:00,60.0,82,TABLEAU
09/02/2021,2021-09-02 18:03:00,2021-09-02 19:03:00,60.0,80,FLASK
09/04/2021,2021-09-04 11:59:00,2021-09-04 12:59:00,60.0,267,SQL
09/04/2021,2021-09-04 17:51:00,2021-09-04 18:51:00,60.0,152,JAVASCRIPT
09/05/2021,2021-09-05 11:57:00,2021-09-05 13:00:00,63.0,208,APIS
09/06/2021,2021-09-06 15:00:00,2021-09-06 16:01:00,61.0,80,ML_UNSUPERVISED
09/07/2021,2021-09-07 08:59:00,2021-09-07 10:00:00,61.0,198,HTML_CSS
09/07/2021,2021-09-07 11:01:00,2021-09-07 12:01:00,60.0,110,FLASK
09/07/2021,2021-09-07 13:00:00,2021-09-07 14:00:00,60.0,169,ETL
09/07/2021,2021-09-07 18:59:00,2021-09-07 20:01:00,62.0,195,FLASK
09/08/2021,2021-09-08 07:59:00,2021-09-08 08:59:00,60.0,85,GIT
09/08/2021,2021-09-08 10:01:00,2021-09-08 11:01:00,60.0,287,AWS_DOCKER_DEPLOY
09/08/2021,2021-09-08 16:00:00,2021-09-08 16:58:00,58.0,73,GIT
09/08/2021,2021-09-08 19:00:00,2021-09-08 20:00:00,60.0,201,ORMS
09/11/2021,2021-09-11 10:00:00,2021-09-11 11:03:00,63.0,177,ML_DEEP_LEARNING
09/11/2021,2021-09-11 12:00:00,2021-09-11 12:59:00,59.0,155,D3_PLOTLY_JS
09/11/2021,2021-09-11 13:57:00,2021-09-11 15:00:00,63.0,267,JAVASCRIPT
09/11/2021,2021-09-11 17:56:00,2021-09-11 18:56:00,60.0,152,GEOJSON
09/12/2021,2021-09-12 08:00:00,2021-09-12 09:00:00,60.0,178,FLASK
09/12/2021,2021-09-12 11:58:00,2021-09-12 12:55:00,57.0,208,JAVASCRIPT
